observation_id,data_family,source_key,source_file,source_row_id,observed_quantity,temperature_K,mea_mass_fraction,co2_loading_mol_per_mol_mea,composition_value,composition_basis,value_reported,reported_unit,uncertainty_value,uncertainty_unit,uncertainty_type,measurement_role,source_lifecycle_status,contract_lifecycle_status,objective_role,target_eligible,group_id
Matin2012_state_008|MEAH+,speciation,Matin2012,data/reference/MEA/ChEq/Matin_2012_ChEq.csv,8,MEAH+,293.15,0.3,0.264,,mole_fraction,,,,,not_reported,direct_positive,canonical_eligible,canonical_eligible,direct_measurement,yes,Matin2012|w=0.3|T=20
Matin2012_state_008|MEACOO-,speciation,Matin2012,data/reference/MEA/ChEq/Matin_2012_ChEq.csv,8,MEACOO-,293.15,0.3,0.264,,mole_fraction,,,,,not_reported,direct_positive,canonical_eligible,canonical_eligible,direct_measurement,yes,Matin2012|w=0.3|T=20
Matin2012_state_008|HCO3-,speciation,Matin2012,data/reference/MEA/ChEq/Matin_2012_ChEq.csv,8,HCO3-,293.15,0.3,0.264,,mole_fraction,,,,,not_reported,direct_positive,canonical_eligible,canonical_eligible,direct_measurement,yes,Matin2012|w=0.3|T=20
Matin2012_state_008|CO3^2-,speciation,Matin2012,data/reference/MEA/ChEq/Matin_2012_ChEq.csv,8,CO3^2-,293.15,0.3,0.264,,,,,,,not_reported,balance_inferred,canonical_eligible,canonical_eligible,inferred_not_independent,no,Matin2012|w=0.3|T=20
Matin2012_state_008|H3O+,speciation,Matin2012,data/reference/MEA/ChEq/Matin_2012_ChEq.csv,8,H3O+,293.15,0.3,0.264,,,,,,,not_reported,balance_inferred,canonical_eligible,canonical_eligible,inferred_not_independent,no,Matin2012|w=0.3|T=20
Matin2012_state_008|OH-,speciation,Matin2012,data/reference/MEA/ChEq/Matin_2012_ChEq.csv,8,OH-,293.15,0.3,0.264,,,,,,,not_reported,balance_inferred,canonical_eligible,canonical_eligible,inferred_not_independent,no,Matin2012|w=0.3|T=20
Matin2012_state_008|MEA + MEAH+,speciation,Matin2012,data/reference/MEA/ChEq/Matin_2012_ChEq.csv,8,MEA + MEAH+,293.15,0.3,0.264,,mole_fraction,,,,,not_reported,aggregate_direct_positive,canonical_eligible,canonical_eligible,aggregate_measurement,yes,Matin2012|w=0.3|T=20
Matin2012_state_009|CO2,speciation,Matin2012,data/reference/MEA/ChEq/Matin_2012_ChEq.csv,9,CO2,293.15,0.3,0.287,,,,,,,not_reported,balance_inferred,canonical_eligible,canonical_eligible,inferred_not_independent,no,Matin2012|w=0.3|T=20
Matin2012_state_009|MEA,speciation,Matin2012,data/reference/MEA/ChEq/Matin_2012_ChEq.csv,9,MEA,293.15,0.3,0.287,,mole_fraction,,,,,not_reported,direct_positive,canonical_eligible,canonical_eligible,direct_measurement,yes,Matin2012|w=0.3|T=20
Matin2012_state_009|MEAH+,speciation,Matin2012,data/reference/MEA/ChEq/Matin_2012_ChEq.csv,9,MEAH+,293.15,0.3,0.287,,mole_fraction,,,,,not_reported,direct_positive,canonical_eligible,canonical_eligible,direct_measurement,yes,Matin2012|w=0.3|T=20
Matin2012_state_009|MEACOO-,speciation,Matin2012,data/reference/MEA/ChEq/Matin_2012_ChEq.csv,9,MEACOO-,293.15,0.3,0.287,,mole_fraction,,,,,not_reported,direct_positive,canonical_eligible,canonical_eligible,direct_measurement,yes,Matin2012|w=0.3|T=20
Matin2012_state_009|HCO3-,speciation,Matin2012,data/reference/MEA/ChEq/Matin_2012_ChEq.csv,9,HCO3-,293.15,0.3,0.287,,mole_fraction,,,,,not_reported,direct_positive,canonical_eligible,canonical_eligible,direct_measurement,yes,Matin2012|w=0.3|T=20
Matin2012_state_009|CO3^2-,speciation,Matin2012,data/reference/MEA/ChEq/Matin_2012_ChEq.csv,9,CO3^2-,293.15,0.3,0.287,,,,,,,not_reported,balance_inferred,canonical_eligible,canonical_eligible,inferred_not_independent,no,Matin2012|w=0.3|T=20
Matin2012_state_009|H3O+,speciation,Matin2012,data/reference/MEA/ChEq/Matin_2012_ChEq.csv,9,H3O+,293.15,0.3,0.287,,,,,,,not_reported,balance_inferred,canonical_eligible,canonical_eligible,inferred_not_independent,no,Matin2012|w=0.3|T=20
Matin2012_state_009|OH-,speciation,Matin2012,data/reference/MEA/ChEq/Matin_2012_ChEq.csv,9,OH-,293.15,0.3,0.287,,,,,,,not_reported,balance_inferred,canonical_eligible,canonical_eligible,inferred_not_independent,no,Matin2012|w=0.3|T=20
Matin2012_state_009|MEA + MEAH+,speciation,Matin2012,data/reference/MEA/ChEq/Matin_2012_ChEq.csv,9,MEA + MEAH+,293.15,0.3,0.287,,mole_fraction,,,,,not_reported,aggregate_direct_positive,canonical_eligible,canonical_eligible,aggregate_measurement,yes,Matin2012|w=0.3|T=20
Matin2012_state_010|CO2,speciation,Matin2012,data/reference/MEA/ChEq/Matin_2012_ChEq.csv,10,CO2,293.15,0.3,0.31,,,,,,,not_reported,balance_inferred,canonical_eligible,canonical_eligible,inferred_not_independent,no,Matin2012|w=0.3|T=20
Matin2012_state_010|MEA,speciation,Matin2012,data/reference/MEA/ChEq/Matin_2012_ChEq.csv,10,MEA,293.15,0.3,0.31,,mole_fraction,,,,,not_reported,direct_positive,canonical_eligible,canonical_eligible,direct_measurement,yes,Matin2012|w=0.3|T=20
Matin2012_state_010|MEAH+,speciation,Matin2012,data/reference/MEA/ChEq/Matin_2012_ChEq.csv,10,MEAH+,293.15,0.3,0.31,,mole_fraction,,,,,not_reported,direct_positive,canonical_eligible,canonical_eligible,direct_measurement,yes,Matin2012|w=0.3|T=20
Matin2012_state_010|MEACOO-,speciation,Matin2012,data/reference/MEA/ChEq/Matin_2012_ChEq.csv,10,MEACOO-,293.15,0.3,0.31,,mole_fraction,,,,,not_reported,direct_positive,canonical_eligible,canonical_eligible,direct_measurement,yes,Matin2012|w=0.3|T=20
Matin2012_state_010|HCO3-,speciation,Matin2012,data/reference/MEA/ChEq/Matin_2012_ChEq.csv,10,HCO3-,293.15,0.3,0.31,,mole_fraction,,,,,not_reported,direct_positive,canonical_eligible,canonical_eligible,direct_measurement,yes,Matin2012|w=0.3|T=20
Matin2012_state_010|CO3^2-,speciation,Matin2012,data/reference/MEA/ChEq/Matin_2012_ChEq.csv,10,CO3^2-,293.15,0.3,0.31,,,,,,,not_reported,balance_inferred,canonical_eligible,canonical_eligible,inferred_not_independent,no,Matin2012|w=0.3|T=20
Matin2012_state_010|H3O+,speciation,Matin2012,data/reference/MEA/ChEq/Matin_2012_ChEq.csv,10,H3O+,293.15,0.3,0.31,,,,,,,not_reported,balance_inferred,canonical_eligible,canonical_eligible,inferred_not_independent,no,Matin2012|w=0.3|T=20
Matin2012_state_010|OH-,speciation,Matin2012,data/reference/MEA/ChEq/Matin_2012_ChEq.csv,10,OH-,293.15,0.3,0.31,,,,,,,not_reported,balance_inferred,canonical_eligible,canonical_eligible,inferred_not_independent,no,Matin2012|w=0.3|T=20
Matin2012_state_010|MEA + MEAH+,speciation,Matin2012,data/reference/MEA/ChEq/Matin_2012_ChEq.csv,10,MEA + MEAH+,293.15,0.3,0.31,,mole_fraction,,,,,not_reported,aggregate_direct_positive,canonical_eligible,canonical_eligible,aggregate_measurement,yes,Matin2012|w=0.3|T=20
Matin2012_state_011|CO2,speciation,Matin2012,data/reference/MEA/ChEq/Matin_2012_ChEq.csv,11,CO2,293.15,0.3,0.334,,,,,,,not_reported,balance_inferred,canonical_eligible,canonical_eligible,inferred_not_independent,no,Matin2012|w=0.3|T=20
Matin2012_state_011|MEA,speciation,Matin2012,data/reference/MEA/ChEq/Matin_2012_ChEq.csv,11,MEA,293.15,0.3,0.334,,mole_fraction,,,,,not_reported,direct_positive,canonical_eligible,canonical_eligible,direct_measurement,yes,Matin2012|w=0.3|T=20
Matin2012_state_011|MEAH+,speciation,Matin2012,data/reference/MEA/ChEq/Matin_2012_ChEq.csv,11,MEAH+,293.15,0.3,0.334,,mole_fraction,,,,,not_reported,direct_positive,canonical_eligible,canonical_eligible,direct_measurement,yes,Matin2012|w=0.3|T=20
Matin2012_state_011|MEACOO-,speciation,Matin2012,data/reference/MEA/ChEq/Matin_2012_ChEq.csv,11,MEACOO-,293.15,0.3,0.334,,mole_fraction,,,,,not_reported,direct_positive,canonical_eligible,canonical_eligible,direct_measurement,yes,Matin2012|w=0.3|T=20
Matin2012_state_011|HCO3-,speciation,Matin2012,data/reference/MEA/ChEq/Matin_2012_ChEq.csv,11,HCO3-,293.15,0.3,0.334,,mole_fraction,,,,,not_reported,direct_positive,canonical_eligible,canonical_eligible,direct_measurement,yes,Matin2012|w=0.3|T=20
Matin2012_state_011|CO3^2-,speciation,Matin2012,data/reference/MEA/ChEq/Matin_2012_ChEq.csv,11,CO3^2-,293.15,0.3,0.334,,,,,,,not_reported,balance_inferred,canonical_eligible,canonical_eligible,inferred_not_independent,no,Matin2012|w=0.3|T=20
Matin2012_state_011|H3O+,speciation,Matin2012,data/reference/MEA/ChEq/Matin_2012_ChEq.csv,11,H3O+,293.15,0.3,0.334,,,,,,,not_reported,balance_inferred,canonical_eligible,canonical_eligible,inferred_not_independent,no,Matin2012|w=0.3|T=20
Matin2012_state_011|OH-,speciation,Matin2012,data/reference/MEA/ChEq/Matin_2012_ChEq.csv,11,OH-,293.15,0.3,0.334,,,,,,,not_reported,balance_inferred,canonical_eligible,canonical_eligible,inferred_not_independent,no,Matin2012|w=0.3|T=20
Matin2012_state_011|MEA + MEAH+,speciation,Matin2012,data/reference/MEA/ChEq/Matin_2012_ChEq.csv,11,MEA + MEAH+,293.15,0.3,0.334,,mole_fraction,,,,,not_reported,aggregate_direct_positive,canonical_eligible,canonical_eligible,aggregate_measurement,yes,Matin2012|w=0.3|T=20
Matin2012_state_012|CO2,speciation,Matin2012,data/reference/MEA/ChEq/Matin_2012_ChEq.csv,12,CO2,293.15,0.3,0.358,,,,,,,not_reported,balance_inferred,canonical_eligible,canonical_eligible,inferred_not_independent,no,Matin2012|w=0.3|T=20
Matin2012_state_012|MEA,speciation,Matin2012,data/reference/MEA/ChEq/Matin_2012_ChEq.csv,12,MEA,293.15,0.3,0.358,,mole_fraction,,,,,not_reported,direct_positive,canonical_eligible,canonical_eligible,direct_measurement,yes,Matin2012|w=0.3|T=20
Matin2012_state_012|MEAH+,speciation,Matin2012,data/reference/MEA/ChEq/Matin_2012_ChEq.csv,12,MEAH+,293.15,0.3,0.358,,mole_fraction,,,,,not_reported,direct_positive,canonical_eligible,canonical_eligible,direct_measurement,yes,Matin2012|w=0.3|T=20
Matin2012_state_012|MEACOO-,speciation,Matin2012,data/reference/MEA/ChEq/Matin_2012_ChEq.csv,12,MEACOO-,293.15,0.3,0.358,,mole_fraction,,,,,not_reported,direct_positive,canonical_eligible,canonical_eligible,direct_measurement,yes,Matin2012|w=0.3|T=20
Matin2012_state_012|HCO3-,speciation,Matin2012,data/reference/MEA/ChEq/Matin_2012_ChEq.csv,12,HCO3-,293.15,0.3,0.358,,mole_fraction,,,,,not_reported,direct_positive,canonical_eligible,canonical_eligible,direct_measurement,yes,Matin2012|w=0.3|T=20
Matin2012_state_012|CO3^2-,speciation,Matin2012,data/reference/MEA/ChEq/Matin_2012_ChEq.csv,12,CO3^2-,293.15,0.3,0.358,,,,,,,not_reported,balance_inferred,canonical_eligible,canonical_eligible,inferred_not_independent,no,Matin2012|w=0.3|T=20
Matin2012_state_012|H3O+,speciation,Matin2012,data/reference/MEA/ChEq/Matin_2012_ChEq.csv,12,H3O+,293.15,0.3,0.358,,,,,,,not_reported,balance_inferred,canonical_eligible,canonical_eligible,inferred_not_independent,no,Matin2012|w=0.3|T=20
Matin2012_state_012|OH-,speciation,Matin2012,data/reference/MEA/ChEq/Matin_2012_ChEq.csv,12,OH-,293.15,0.3,0.358,,,,,,,not_reported,balance_inferred,canonical_eligible,canonical_eligible,inferred_not_independent,no,Matin2012|w=0.3|T=20
Matin2012_state_012|MEA + MEAH+,speciation,Matin2012,data/reference/MEA/ChEq/Matin_2012_ChEq.csv,12,MEA + MEAH+,293.15,0.3,0.358,,mole_fraction,,,,,not_reported,aggregate_direct_positive,canonical_eligible,canonical_eligible,aggregate_measurement,yes,Matin2012|w=0.3|T=20
Matin2012_state_013|CO2,speciation,Matin2012,data/reference/MEA/ChEq/Matin_2012_ChEq.csv,13,CO2,293.15,0.3,0.382,,,,,,,not_reported,balance_inferred,canonical_eligible,canonical_eligible,inferred_not_independent,no,Matin2012|w=0.3|T=20
Matin2012_state_013|MEA,speciation,Matin2012,data/reference/MEA/ChEq/Matin_2012_ChEq.csv,13,MEA,293.15,0.3,0.382,,mole_fraction,,,,,not_reported,direct_positive,canonical_eligible,canonical_eligible,direct_measurement,yes,Matin2012|w=0.3|T=20
Matin2012_state_013|MEAH+,speciation,Matin2012,data/reference/MEA/ChEq/Matin_2012_ChEq.csv,13,MEAH+,293.15,0.3,0.382,,mole_fraction,,,,,not_reported,direct_positive,canonical_eligible,canonical_eligible,direct_measurement,yes,Matin2012|w=0.3|T=20
Matin2012_state_013|MEACOO-,speciation,Matin2012,data/reference/MEA/ChEq/Matin_2012_ChEq.csv,13,MEACOO-,293.15,0.3,0.382,,mole_fraction,,,,,not_reported,direct_positive,canonical_eligible,canonical_eligible,direct_measurement,yes,Matin2012|w=0.3|T=20
Matin2012_state_013|HCO3-,speciation,Matin2012,data/reference/MEA/ChEq/Matin_2012_ChEq.csv,13,HCO3-,293.15,0.3,0.382,,mole_fraction,,,,,not_reported,direct_positive,canonical_eligible,canonical_eligible,direct_measurement,yes,Matin2012|w=0.3|T=20
Matin2012_state_013|CO3^2-,speciation,Matin2012,data/reference/MEA/ChEq/Matin_2012_ChEq.csv,13,CO3^2-,293.15,0.3,0.382,,,,,,,not_reported,balance_inferred,canonical_eligible,canonical_eligible,inferred_not_independent,no,Matin2012|w=0.3|T=20
Matin2012_state_013|H3O+,speciation,Matin2012,data/reference/MEA/ChEq/Matin_2012_ChEq.csv,13,H3O+,293.15,0.3,0.382,,,,,,,not_reported,balance_inferred,canonical_eligible,canonical_eligible,inferred_not_independent,no,Matin2012|w=0.3|T=20
Matin2012_state_013|OH-,speciation,Matin2012,data/reference/MEA/ChEq/Matin_2012_ChEq.csv,13,OH-,293.15,0.3,0.382,,,,,,,not_reported,balance_inferred,canonical_eligible,canonical_eligible,inferred_not_independent,no,Matin2012|w=0.3|T=20
Matin2012_state_013|MEA + MEAH+,speciation,Matin2012,data/reference/MEA/ChEq/Matin_2012_ChEq.csv,13,MEA + MEAH+,293.15,0.3,0.382,,mole_fraction,,,,,not_reported,aggregate_direct_positive,canonical_eligible,canonical_eligible,aggregate_measurement,yes,Matin2012|w=0.3|T=20
Matin2012_state_014|CO2,speciation,Matin2012,data/reference/MEA/ChEq/Matin_2012_ChEq.csv,14,CO2,293.15,0.3,0.406,,,,,,,not_reported,balance_inferred,canonical_eligible,canonical_eligible,inferred_not_independent,no,Matin2012|w=0.3|T=20
Matin2012_state_014|MEA,speciation,Matin2012,data/reference/MEA/ChEq/Matin_2012_ChEq.csv,14,MEA,293.15,0.3,0.406,,mole_fraction,,,,,not_reported,direct_positive,canonical_eligible,canonical_eligible,direct_measurement,yes,Matin2012|w=0.3|T=20
Matin2012_state_014|MEAH+,speciation,Matin2012,data/reference/MEA/ChEq/Matin_2012_ChEq.csv,14,MEAH+,293.15,0.3,0.406,,mole_fraction,,,,,not_reported,direct_positive,canonical_eligible,canonical_eligible,direct_measurement,yes,Matin2012|w=0.3|T=20
Matin2012_state_014|MEACOO-,speciation,Matin2012,data/reference/MEA/ChEq/Matin_2012_ChEq.csv,14,MEACOO-,293.15,0.3,0.406,,mole_fraction,,,,,not_reported,direct_positive,canonical_eligible,canonical_eligible,direct_measurement,yes,Matin2012|w=0.3|T=20
Matin2012_state_014|HCO3-,speciation,Matin2012,data/reference/MEA/ChEq/Matin_2012_ChEq.csv,14,HCO3-,293.15,0.3,0.406,,mole_fraction,,,,,not_reported,direct_positive,canonical_eligible,canonical_eligible,direct_measurement,yes,Matin2012|w=0.3|T=20
Matin2012_state_014|CO3^2-,speciation,Matin2012,data/reference/MEA/ChEq/Matin_2012_ChEq.csv,14,CO3^2-,293.15,0.3,0.406,,,,,,,not_reported,balance_inferred,canonical_eligible,canonical_eligible,inferred_not_independent,no,Matin2012|w=0.3|T=20
Matin2012_state_014|H3O+,speciation,Matin2012,data/reference/MEA/ChEq/Matin_2012_ChEq.csv,14,H3O+,293.15,0.3,0.406,,,,,,,not_reported,balance_inferred,canonical_eligible,canonical_eligible,inferred_not_independent,no,Matin2012|w=0.3|T=20
Matin2012_state_014|OH-,speciation,Matin2012,data/reference/MEA/ChEq/Matin_2012_ChEq.csv,14,OH-,293.15,0.3,0.406,,,,,,,not_reported,balance_inferred,canonical_eligible,canonical_eligible,inferred_not_independent,no,Matin2012|w=0.3|T=20
Matin2012_state_014|MEA + MEAH+,speciation,Matin2012,data/reference/MEA/ChEq/Matin_2012_ChEq.csv,14,MEA + MEAH+,293.15,0.3,0.406,,mole_fraction,,,,,not_reported,aggregate_direct_positive,canonical_eligible,canonical_eligible,aggregate_measurement,yes,Matin2012|w=0.3|T=20
Matin2012_state_015|CO2,speciation,Matin2012,data/reference/MEA/ChEq/Matin_2012_ChEq.csv,15,CO2,293.15,0.3,0.431,,,,,,,not_reported,balance_inferred,canonical_eligible,canonical_eligible,inferred_not_independent,no,Matin2012|w=0.3|T=20
Matin2012_state_015|MEA,speciation,Matin2012,data/reference/MEA/ChEq/Matin_2012_ChEq.csv,15,MEA,293.15,0.3,0.431,,mole_fraction,,,,,not_reported,direct_positive,canonical_eligible,canonical_eligible,direct_measurement,yes,Matin2012|w=0.3|T=20
Matin2012_state_015|MEAH+,speciation,Matin2012,data/reference/MEA/ChEq/Matin_2012_ChEq.csv,15,MEAH+,293.15,0.3,0.431,,mole_fraction,,,,,not_reported,direct_positive,canonical_eligible,canonical_eligible,direct_measurement,yes,Matin2012|w=0.3|T=20
Matin2012_state_015|MEACOO-,speciation,Matin2012,data/reference/MEA/ChEq/Matin_2012_ChEq.csv,15,MEACOO-,293.15,0.3,0.431,,mole_fraction,,,,,not_reported,direct_positive,canonical_eligible,canonical_eligible,direct_measurement,yes,Matin2012|w=0.3|T=20
Matin2012_state_015|HCO3-,speciation,Matin2012,data/reference/MEA/ChEq/Matin_2012_ChEq.csv,15,HCO3-,293.15,0.3,0.431,,mole_fraction,,,,,not_reported,direct_positive,canonical_eligible,canonical_eligible,direct_measurement,yes,Matin2012|w=0.3|T=20
Matin2012_state_015|CO3^2-,speciation,Matin2012,data/reference/MEA/ChEq/Matin_2012_ChEq.csv,15,CO3^2-,293.15,0.3,0.431,,,,,,,not_reported,balance_inferred,canonical_eligible,canonical_eligible,inferred_not_independent,no,Matin2012|w=0.3|T=20
Matin2012_state_015|H3O+,speciation,Matin2012,data/reference/MEA/ChEq/Matin_2012_ChEq.csv,15,H3O+,293.15,0.3,0.431,,,,,,,not_reported,balance_inferred,canonical_eligible,canonical_eligible,inferred_not_independent,no,Matin2012|w=0.3|T=20
Matin2012_state_015|OH-,speciation,Matin2012,data/reference/MEA/ChEq/Matin_2012_ChEq.csv,15,OH-,293.15,0.3,0.431,,,,,,,not_reported,balance_inferred,canonical_eligible,canonical_eligible,inferred_not_independent,no,Matin2012|w=0.3|T=20
Matin2012_state_015|MEA + MEAH+,speciation,Matin2012,data/reference/MEA/ChEq/Matin_2012_ChEq.csv,15,MEA + MEAH+,293.15,0.3,0.431,,mole_fraction,,,,,not_reported,aggregate_direct_positive,canonical_eligible,canonical_eligible,aggregate_measurement,yes,Matin2012|w=0.3|T=20
Matin2012_state_016|CO2,speciation,Matin2012,data/reference/MEA/ChEq/Matin_2012_ChEq.csv,16,CO2,293.15,0.3,0.455,,,,,,,not_reported,balance_inferred,canonical_eligible,canonical_eligible,inferred_not_independent,no,Matin2012|w=0.3|T=20
Matin2012_state_016|MEA,speciation,Matin2012,data/reference/MEA/ChEq/Matin_2012_ChEq.csv,16,MEA,293.15,0.3,0.455,,mole_fraction,,,,,not_reported,direct_positive,canonical_eligible,canonical_eligible,direct_measurement,yes,Matin2012|w=0.3|T=20
Matin2012_state_016|MEAH+,speciation,Matin2012,data/reference/MEA/ChEq/Matin_2012_ChEq.csv,16,MEAH+,293.15,0.3,0.455,,mole_fraction,,,,,not_reported,direct_positive,canonical_eligible,canonical_eligible,direct_measurement,yes,Matin2012|w=0.3|T=20
Matin2012_state_016|MEACOO-,speciation,Matin2012,data/reference/MEA/ChEq/Matin_2012_ChEq.csv,16,MEACOO-,293.15,0.3,0.455,,mole_fraction,,,,,not_reported,direct_positive,canonical_eligible,canonical_eligible,direct_measurement,yes,Matin2012|w=0.3|T=20
Matin2012_state_016|HCO3-,speciation,Matin2012,data/reference/MEA/ChEq/Matin_2012_ChEq.csv,16,HCO3-,293.15,0.3,0.455,,mole_fraction,,,,,not_reported,direct_positive,canonical_eligible,canonical_eligible,direct_measurement,yes,Matin2012|w=0.3|T=20
Matin2012_state_016|CO3^2-,speciation,Matin2012,data/reference/MEA/ChEq/Matin_2012_ChEq.csv,16,CO3^2-,293.15,0.3,0.455,,,,,,,not_reported,balance_inferred,canonical_eligible,canonical_eligible,inferred_not_independent,no,Matin2012|w=0.3|T=20
Matin2012_state_016|H3O+,speciation,Matin2012,data/reference/MEA/ChEq/Matin_2012_ChEq.csv,16,H3O+,293.15,0.3,0.455,,,,,,,not_reported,balance_inferred,canonical_eligible,canonical_eligible,inferred_not_independent,no,Matin2012|w=0.3|T=20
Matin2012_state_016|OH-,speciation,Matin2012,data/reference/MEA/ChEq/Matin_2012_ChEq.csv,16,OH-,293.15,0.3,0.455,,,,,,,not_reported,balance_inferred,canonical_eligible,canonical_eligible,inferred_not_independent,no,Matin2012|w=0.3|T=20
Matin2012_state_016|MEA + MEAH+,speciation,Matin2012,data/reference/MEA/ChEq/Matin_2012_ChEq.csv,16,MEA + MEAH+,293.15,0.3,0.455,,mole_fraction,,,,,not_reported,aggregate_direct_positive,canonical_eligible,canonical_eligible,aggregate_measurement,yes,Matin2012|w=0.3|T=20
Matin2012_state_017|CO2,speciation,Matin2012,data/reference/MEA/ChEq/Matin_2012_ChEq.csv,17,CO2,293.15,0.3,0.48,,,,,,,not_reported,balance_inferred,canonical_eligible,canonical_eligible,inferred_not_independent,no,Matin2012|w=0.3|T=20
Matin2012_state_017|MEA,speciation,Matin2012,data/reference/MEA/ChEq/Matin_2012_ChEq.csv,17,MEA,293.15,0.3,0.48,,mole_fraction,,,,,not_reported,direct_positive,canonical_eligible,canonical_eligible,direct_measurement,yes,Matin2012|w=0.3|T=20
Matin2012_state_017|MEAH+,speciation,Matin2012,data/reference/MEA/ChEq/Matin_2012_ChEq.csv,17,MEAH+,293.15,0.3,0.48,,mole_fraction,,,,,not_reported,direct_positive,canonical_eligible,canonical_eligible,direct_measurement,yes,Matin2012|w=0.3|T=20
Matin2012_state_017|MEACOO-,speciation,Matin2012,data/reference/MEA/ChEq/Matin_2012_ChEq.csv,17,MEACOO-,293.15,0.3,0.48,,mole_fraction,,,,,not_reported,direct_positive,canonical_eligible,canonical_eligible,direct_measurement,yes,Matin2012|w=0.3|T=20
Matin2012_state_017|HCO3-,speciation,Matin2012,data/reference/MEA/ChEq/Matin_2012_ChEq.csv,17,HCO3-,293.15,0.3,0.48,,mole_fraction,,,,,not_reported,direct_positive,canonical_eligible,canonical_eligible,direct_measurement,yes,Matin2012|w=0.3|T=20
Matin2012_state_017|CO3^2-,speciation,Matin2012,data/reference/MEA/ChEq/Matin_2012_ChEq.csv,17,CO3^2-,293.15,0.3,0.48,,,,,,,not_reported,balance_inferred,canonical_eligible,canonical_eligible,inferred_not_independent,no,Matin2012|w=0.3|T=20
Matin2012_state_017|H3O+,speciation,Matin2012,data/reference/MEA/ChEq/Matin_2012_ChEq.csv,17,H3O+,293.15,0.3,0.48,,,,,,,not_reported,balance_inferred,canonical_eligible,canonical_eligible,inferred_not_independent,no,Matin2012|w=0.3|T=20
Matin2012_state_017|OH-,speciation,Matin2012,data/reference/MEA/ChEq/Matin_2012_ChEq.csv,17,OH-,293.15,0.3,0.48,,,,,,,not_reported,balance_inferred,canonical_eligible,canonical_eligible,inferred_not_independent,no,Matin2012|w=0.3|T=20
